MDF_ASEdb_ID,graphFileName,bindingEnergy(eV)
25504,Mo2C_100_2_Ta_0_O_0_19_25504.graphml,-4.95866168
25505,Mo2C_100_5_Cu_1_O_0_23_25505.graphml,-4.64329987
25506,Mo2C_101_2_Mn_1_O_0_0_25506.graphml,-4.2392612000000005
25507,Mo2C_100_2_Fe_3_O_0_0_25507.graphml,-3.52705774
25508,Mo2C_100_2_Rh_2_O_0_23_25508.graphml,-3.82261931
25509,Mo2C_110_4_W_1_O_0_11_25509.graphml,-2.06009757
25510,Mo2C_100_5_Cd_2_O_0_17_25510.graphml,-4.66808331
25511,Mo2C_100_5_Pd_2_O_0_13_25511.graphml,-5.12389864
25513,Mo2C_110_4_Re_1_O_0_6_25513.graphml,-1.87966624
25515,Mo2C_111_4_Rh_0_O_0_1_25515.graphml,-2.48791711
25516,Mo2C_110_0_Ir_0_O_0_2_25516.graphml,-3.76302684
25519,Mo2C_101_8_Rh_0_O_0_1_25519.graphml,-2.69086486
25521,Mo2C_100_2_Mn_0_O_0_21_25521.graphml,-4.6389458
25524,Mo2C_001_4_Nb_0_O_0_8_25524.graphml,-3.0633681
25525,Mo2C_100_3_V_1_O_0_20_25525.graphml,-3.15607656
25527,Mo2C_100_0_Nb_0_O_0_21_25527.graphml,-2.96127381
25529,Mo2C_011_10_Au_0_O_0_2_25529.graphml,-3.27390219
25530,Mo2C_101_7_Pd_0_O_0_5_25530.graphml,-3.1773949
25532,Mo2C_011_11_Ni_0_O_0_0_25532.graphml,-3.97743503
25533,Mo2C_100_2_Ru_3_O_0_6_25533.graphml,-4.2828402
25534,Mo2C_100_3_Rh_2_O_0_18_25534.graphml,-3.19083042
25535,Mo2C_100_2_Ni_1_O_0_14_25535.graphml,-4.68277598
25536,Mo2C_100_5_Cd_3_O_0_8_25536.graphml,-4.66764737
25538,Mo2C_100_5_Ni_2_O_0_0_25538.graphml,-3.55017647
25540,Mo2C_100_2_Nb_0_O_0_9_25540.graphml,-5.21151962
25544,Mo2C_101_5_Os_1_O_0_7_25544.graphml,-2.23661888
25545,Mo2C_110_5_Ir_0_O_0_8_25545.graphml,-2.56820041
25546,Mo2C_100_5_Au_3_O_0_23_25546.graphml,-4.75546939
25549,Mo2C_011_9_W_0_O_0_1_25549.graphml,-4.75166489
25550,Mo2C_001_2_Cu_0_O_0_0_25550.graphml,-3.82694637
25551,Mo2C_110_4_Cr_0_O_0_2_25551.graphml,-2.25883514
25552,Mo2C_010_0_Cu_0_O_0_7_25552.graphml,-3.8267679
25553,Mo2C_011_1_Mn_0_O_0_1_25553.graphml,-3.00555861
25554,Mo2C_110_0_Os_1_O_0_1_25554.graphml,-3.59151817
25555,Mo2C_100_5_Pd_3_O_0_2_25555.graphml,-3.4454888999999995
25556,Mo2C_110_0_Ir_0_O_0_6_25556.graphml,-4.50066211
25557,Mo2C_100_5_Co_3_O_0_2_25557.graphml,-3.49680064
25558,Mo2C_100_2_Ni_0_O_0_5_25558.graphml,-4.07561508
25560,Mo2C_111_4_Os_0_O_0_0_25560.graphml,-2.57824942
25561,Mo2C_101_4_Zn_1_O_0_0_25561.graphml,-3.70186703
25563,Mo2C_101_0_Zn_1_O_0_10_25563.graphml,-2.16451407
25564,Mo2C_100_0_Nb_3_O_0_3_25564.graphml,-3.8888066
25566,Mo2C_100_5_Ti_2_O_0_4_25566.graphml,-5.23077784
25567,Mo2C_111_7_Pd_0_O_0_2_25567.graphml,-3.94052907
25569,Mo2C_100_2_Ni_2_O_0_15_25569.graphml,-4.35112971
25570,Mo2C_101_0_Ag_0_O_0_9_25570.graphml,-2.06238269
25572,Mo2C_100_5_Ir_1_O_0_2_25572.graphml,-3.45030032
25573,Mo2C_100_5_Co_1_O_0_18_25573.graphml,-4.78156689
25576,Mo2C_100_2_Pd_1_O_0_3_25576.graphml,-3.5183398
25577,Mo2C_110_4_Pd_0_O_0_11_25577.graphml,-1.97860977
25578,Mo2C_010_2_W_1_O_0_8_25578.graphml,-3.18535704
25580,Mo2C_110_0_Mn_0_O_0_4_25580.graphml,-4.68125321
25582,Mo2C_001_1_Cd_1_O_0_7_25582.graphml,-1.95066755
25583,Mo2C_100_3_Tc_3_O_0_9_25583.graphml,-3.0730516
25584,Mo2C_110_0_Ag_1_O_0_11_25584.graphml,-4.10603209
25585,Mo2C_100_5_Ru_3_O_0_22_25585.graphml,-4.43168352
25586,Mo2C_110_5_V_1_O_0_5_25586.graphml,-2.70047997
25587,Mo2C_001_1_Co_0_O_0_1_25587.graphml,-3.66586709
25588,Mo2C_100_3_Ru_3_O_0_15_25588.graphml,-2.09523868
25589,Mo2C_001_4_Re_1_O_0_0_25589.graphml,-3.88655771
25591,Mo2C_010_2_Ru_0_O_0_7_25591.graphml,-3.54143885
25592,Mo2C_100_3_Mn_2_O_0_8_25592.graphml,-3.03048377
25593,Mo2C_011_8_W_0_O_0_0_25593.graphml,-4.76338988
25594,Mo2C_001_1_Nb_1_O_0_9_25594.graphml,-3.06627514
25598,Mo2C_001_1_Os_0_O_0_7_25598.graphml,-2.84863511
25599,Mo2C_100_5_Mn_0_O_0_12_25599.graphml,-4.23746077
25600,Mo2C_101_7_Ni_0_O_0_2_25600.graphml,-3.72182147
25601,Mo2C_100_5_Ti_2_O_0_23_25601.graphml,-5.13323181
25602,Mo2C_101_9_Pt_1_O_0_8_25602.graphml,-3.87215587
25603,Mo2C_100_3_Pt_2_O_0_21_25603.graphml,-2.72341579
25604,Mo2C_100_0_Ag_2_O_0_10_25604.graphml,-1.51405586
25605,Mo2C_111_6_W_0_O_0_3_25605.graphml,-4.20331708
25606,Mo2C_101_9_Ru_0_O_0_9_25606.graphml,-3.5553848
25607,Mo2C_010_3_Pt_1_O_0_3_25607.graphml,-1.6927268
25608,Mo2C_001_1_Pt_0_O_0_9_25608.graphml,-2.92497563
25609,Mo2C_111_0_Nb_0_O_0_0_25609.graphml,-5.18762113
25610,Mo2C_100_3_Ta_0_O_0_16_25610.graphml,-3.29240535
25611,Mo2C_101_5_Tc_1_O_0_2_25611.graphml,-3.22047621
25612,Mo2C_100_5_Co_0_O_0_1_25612.graphml,-3.39799402
25613,Mo2C_100_5_Os_2_O_0_4_25613.graphml,-5.15227237
25614,Mo2C_100_0_Os_3_O_0_23_25614.graphml,-2.58025165
25616,Mo2C_111_0_Os_0_O_0_5_25616.graphml,-4.37547371
25619,Mo2C_100_5_V_3_O_0_11_25619.graphml,-4.78504819
25621,Mo2C_100_0_V_3_O_0_5_25621.graphml,-3.74343235
25622,Mo2C_011_11_Cu_0_O_0_0_25622.graphml,-4.09723568
25623,Mo2C_100_3_Pt_1_O_0_9_25623.graphml,-3.24945332
25624,Mo2C_100_5_Nb_3_O_0_1_25624.graphml,-3.34414845
25625,Mo2C_100_5_Zn_2_O_0_21_25625.graphml,-4.04781203
25627,Mo2C_110_0_Ti_0_O_0_3_25627.graphml,-4.78262732
25628,Mo2C_100_3_Rh_3_O_0_0_25628.graphml,-3.58147735
25629,Mo2C_100_0_Cu_2_O_0_10_25629.graphml,-2.27637241
25630,Mo2C_101_5_Ru_1_O_0_5_25630.graphml,-1.26286321
25631,Mo2C_010_0_Re_0_O_0_9_25631.graphml,-3.25396667
25632,Mo2C_001_1_Cd_0_O_0_11_25632.graphml,-2.47726861
25633,Mo2C_101_5_Zn_0_O_0_4_25633.graphml,-4.15855349
25634,Mo2C_100_1_Ag_1_O_0_6_25634.graphml,-3.68940038
25635,Mo2C_001_2_Ni_1_O_0_4_25635.graphml,-4.05040037
25636,Mo2C_101_2_Tc_1_O_0_8_25636.graphml,-3.15807259
25637,Mo2C_111_7_Pt_0_O_0_0_25637.graphml,-3.53733161
25638,Mo2C_100_5_Nb_1_O_0_7_25638.graphml,-5.21428421
25643,Mo2C_110_5_Nb_1_O_0_4_25643.graphml,-2.39609087
25644,Mo2C_001_2_Au_1_O_0_0_25644.graphml,-3.34959392
25645,Mo2C_110_5_W_1_O_0_5_25645.graphml,-2.60220972
25646,Mo2C_101_5_Cu_1_O_0_11_25646.graphml,-1.92678197
25647,Mo2C_100_2_Mn_0_O_0_8_25647.graphml,-4.90154574
25648,Mo2C_100_2_Cd_0_O_0_21_25648.graphml,-3.58517607
25649,Mo2C_101_0_Cr_1_O_0_1_25649.graphml,-4.33123763
25650,Mo2C_100_2_Pt_3_O_0_15_25650.graphml,-5.11807193
25652,Mo2C_101_9_Tc_0_O_0_8_25652.graphml,-4.18979961
25656,Mo2C_100_5_Zn_1_O_0_1_25656.graphml,-4.36630931
25657,Mo2C_100_5_V_2_O_0_20_25657.graphml,-4.31174632
25661,Mo2C_001_3_Re_1_O_0_1_25661.graphml,-2.51953294
25663,Mo2C_100_5_W_1_O_0_5_25663.graphml,-4.62836583
25664,Mo2C_101_5_Nb_0_O_0_7_25664.graphml,-2.41273983
25665,Mo2C_110_0_Co_0_O_0_7_25665.graphml,-4.26829922
25666,Mo2C_100_5_Ag_2_O_0_10_25666.graphml,-3.77609692
25669,Mo2C_100_2_Nb_0_O_0_19_25669.graphml,-4.82563402
25671,Mo2C_110_1_Tc_1_O_0_1_25671.graphml,-3.31332543
25672,Mo2C_100_5_Ta_1_O_0_20_25672.graphml,-4.41417339
25673,Mo2C_101_7_W_0_O_0_10_25673.graphml,-3.16058759
25674,Mo2C_011_6_Os_0_O_0_0_25674.graphml,-3.63566251
25677,Mo2C_100_0_V_0_O_0_16_25677.graphml,-3.1564472
25678,Mo2C_100_2_Pt_2_O_0_11_25678.graphml,-3.39870794
25679,Mo2C_110_5_Ni_1_O_0_6_25679.graphml,-4.29099966
25681,Mo2C_100_3_Ni_2_O_0_7_25681.graphml,-2.6694692000000004
25682,Mo2C_100_5_Mn_1_O_0_5_25682.graphml,-3.84811294
25683,Mo2C_010_2_Re_1_O_0_1_25683.graphml,-3.75490973
25684,Mo2C_100_5_Cd_3_O_0_18_25684.graphml,-4.84337074
25685,Mo2C_010_0_Tc_1_O_0_4_25685.graphml,-4.18768765
25686,Mo2C_110_0_Ta_1_O_0_11_25686.graphml,-4.00385986
25687,Mo2C_001_4_Cr_1_O_0_5_25687.graphml,-4.53616719
25688,Mo2C_011_9_Ti_0_O_0_0_25688.graphml,-4.90880097
25689,Mo2C_110_2_Nb_0_O_0_3_25689.graphml,-4.09736838
25690,Mo2C_110_4_Ta_0_O_0_9_25690.graphml,-2.04495845
25691,Mo2C_011_6_Re_0_O_0_3_25691.graphml,-4.56737386
25692,Mo2C_110_2_Fe_1_O_0_8_25692.graphml,-3.8050307
25693,Mo2C_100_5_Cd_1_O_0_6_25693.graphml,-3.58396381
25694,Mo2C_100_4_Ta_1_O_0_0_25694.graphml,-5.44192635
25696,Mo2C_100_5_Mn_2_O_0_14_25696.graphml,-5.2424202000000015
25697,Mo2C_101_0_Cd_0_O_0_1_25697.graphml,-3.95806398
25698,Mo2C_110_1_Ir_1_O_0_1_25698.graphml,-3.79834635
25699,Mo2C_001_5_Ni_1_O_0_1_25699.graphml,-4.05831876
25700,Mo2C_100_2_Fe_0_O_0_5_25700.graphml,-4.60525314
25702,Mo2C_100_0_Ru_2_O_0_8_25702.graphml,-2.84146123
25703,Mo2C_100_5_Mn_3_O_0_11_25703.graphml,-4.72490232
25705,Mo2C_100_2_Fe_2_O_0_8_25705.graphml,-4.71709524
25706,Mo2C_011_3_Os_0_O_0_2_25706.graphml,-1.9360845
25710,Mo2C_001_2_Ti_1_O_0_1_25710.graphml,-5.34510169
25711,Mo2C_001_0_W_1_O_0_2_25711.graphml,-2.95314205
25712,Mo2C_010_3_V_0_O_0_8_25712.graphml,-3.23040769
25713,Mo2C_001_2_Cd_0_O_0_4_25713.graphml,-4.00378375
25715,Mo2C_001_1_Ir_1_O_0_4_25715.graphml,-3.56573386
25716,Mo2C_100_0_Pd_1_O_0_13_25716.graphml,-2.01498302
25718,Mo2C_100_5_Au_1_O_0_10_25718.graphml,-3.82908463
25720,Mo2C_101_7_Fe_0_O_0_1_25720.graphml,-3.69840184
25722,Mo2C_111_5_Pt_0_O_0_5_25722.graphml,-2.88464372
25723,Mo2C_100_5_Cr_0_O_0_23_25723.graphml,-4.77285554
25724,Mo2C_100_2_W_3_O_0_10_25724.graphml,-4.61021955
25725,Mo2C_001_1_W_0_O_0_8_25725.graphml,-2.99838988
25726,Mo2C_001_4_Ti_0_O_0_2_25726.graphml,-5.01311421
25730,Mo2C_100_0_Ag_1_O_0_8_25730.graphml,-1.7981596000000002
25731,Mo2C_100_0_W_0_O_0_5_25731.graphml,-3.57160831
25732,Mo2C_100_2_W_0_O_0_13_25732.graphml,-5.02616585
25733,Mo2C_001_4_Os_1_O_0_11_25733.graphml,-2.84930032
25734,Mo2C_011_9_Zn_0_O_0_2_25734.graphml,-3.65974712
25735,Mo2C_100_5_Nb_3_O_0_7_25735.graphml,-4.89752945
25736,Mo2C_100_0_Pd_0_O_0_0_25736.graphml,-2.85846685
25737,Mo2C_100_3_Zn_1_O_0_9_25737.graphml,-2.37270756
25739,Mo2C_100_0_Ta_0_O_0_23_25739.graphml,-3.37672374
25740,Mo2C_101_7_Tc_1_O_0_4_25740.graphml,-3.43727659
25741,Mo2C_100_5_Tc_1_O_0_20_25741.graphml,-3.71084268
25742,Mo2C_100_2_Cd_3_O_0_23_25742.graphml,-3.99443946
25744,Mo2C_100_5_Re_1_O_0_22_25744.graphml,-4.63811483
25746,Mo2C_010_3_Mn_0_O_0_1_25746.graphml,-3.93720522
25747,Mo2C_001_3_Zn_1_O_0_3_25747.graphml,-2.64652147
25748,Mo2C_110_0_V_0_O_0_3_25748.graphml,-4.53268247
25749,Mo2C_100_1_Au_0_O_0_6_25749.graphml,-3.45623981
25750,Mo2C_100_2_Fe_2_O_0_19_25750.graphml,-5.29646188
25753,Mo2C_100_1_Cr_0_O_0_6_25753.graphml,-5.03569642
25754,Mo2C_010_1_Ti_1_O_0_1_25754.graphml,-4.14830289
25755,Mo2C_100_0_Cd_2_O_0_22_25755.graphml,-3.18002783
25756,Mo2C_101_5_Ta_1_O_0_9_25756.graphml,-1.23502138
25757,Mo2C_100_2_Pd_3_O_0_6_25757.graphml,-5.12307899
25760,Mo2C_010_3_Pt_0_O_0_5_25760.graphml,-4.55285411
25761,Mo2C_101_4_W_1_O_0_10_25761.graphml,-3.40911337
25762,Mo2C_001_3_Cr_0_O_0_2_25762.graphml,-3.01781368
25763,Mo2C_101_5_Cr_1_O_0_1_25763.graphml,-4.32920977
25764,Mo2C_100_1_Ir_0_O_0_0_25764.graphml,-4.09181463
25765,Mo2C_100_5_Nb_2_O_0_16_25765.graphml,-4.30370831
25766,Mo2C_100_3_Ru_0_O_0_18_25766.graphml,-3.59886152
25767,Mo2C_101_5_Ni_1_O_0_3_25767.graphml,-3.48263201
25769,Mo2C_100_2_Rh_2_O_0_16_25769.graphml,-4.65898582
25770,Mo2C_111_1_Ni_0_O_0_1_25770.graphml,-4.18338878
25771,Mo2C_001_4_Ta_0_O_0_8_25771.graphml,-5.19258037
25772,Mo2C_110_5_W_1_O_0_6_25772.graphml,-4.69817265
25773,Mo2C_111_2_Rh_0_O_0_3_25773.graphml,-3.48930745
25776,Mo2C_100_2_Co_1_O_0_5_25776.graphml,-3.89842743
25777,Mo2C_100_5_Ir_3_O_0_23_25777.graphml,-4.55605905
25778,Mo2C_010_2_Ta_1_O_0_7_25778.graphml,-4.08459156
25779,Mo2C_101_9_Cd_1_O_0_0_25779.graphml,-3.70735042
25781,Mo2C_001_1_Cd_0_O_0_2_25781.graphml,-4.0712532
25782,Mo2C_101_5_Mn_1_O_0_2_25782.graphml,-3.20826124
25783,Mo2C_101_5_Ru_0_O_0_8_25783.graphml,-1.45510014
25785,Mo2C_001_1_Fe_0_O_0_10_25785.graphml,-1.61446029
25786,Mo2C_100_0_Co_2_O_0_0_25786.graphml,-3.54229293
25789,Mo2C_100_0_Re_3_O_0_3_25789.graphml,-3.11218281
25792,Mo2C_100_1_Ru_0_O_0_5_25792.graphml,-2.33568368
25793,Mo2C_100_2_Ru_1_O_0_0_25793.graphml,-3.3157867
25794,Mo2C_100_5_Cr_2_O_0_23_25794.graphml,-4.72463066
25795,Mo2C_110_0_Ti_1_O_0_4_25795.graphml,-4.82623321
25796,Mo2C_100_5_Re_2_O_0_18_25796.graphml,-4.66098979
25797,Mo2C_101_9_Nb_0_O_0_11_25797.graphml,-4.38175266
25799,Mo2C_010_0_Cu_0_O_0_2_25799.graphml,-2.40006791
25800,Mo2C_110_1_Rh_0_O_0_0_25800.graphml,-3.85867378
25801,Mo2C_101_5_Nb_1_O_0_6_25801.graphml,-1.63425216
25803,Mo2C_101_5_Ni_1_O_0_11_25803.graphml,-1.99036512
25804,Mo2C_101_0_Mn_1_O_0_3_25804.graphml,-2.3130493
25806,Mo2C_100_2_Cr_0_O_0_14_25806.graphml,-5.14788524
25807,Mo2C_100_2_Cr_2_O_0_20_25807.graphml,-5.17311273
25808,Mo2C_101_5_Cr_0_O_0_1_25808.graphml,-4.42146514
25809,Mo2C_101_3_Fe_0_O_0_1_25809.graphml,-2.62367816
25811,Mo2C_100_5_Ti_1_O_0_23_25811.graphml,-5.18493838
25812,Mo2C_011_2_Ir_0_O_0_0_25812.graphml,-3.70592133
25813,Mo2C_101_5_Re_1_O_0_7_25813.graphml,-2.36012507
25814,Mo2C_110_4_V_0_O_0_4_25814.graphml,-1.95182416
25815,Mo2C_100_5_Fe_3_O_0_14_25815.graphml,-4.7140213
25821,Mo2C_001_5_Re_1_O_0_4_25821.graphml,-4.33814429
25822,Mo2C_100_3_Mn_3_O_0_23_25822.graphml,-2.63006491
25823,Mo2C_100_5_Nb_3_O_0_4_25823.graphml,-4.74221682
25825,Mo2C_100_5_Co_0_O_0_16_25825.graphml,-4.03555486
25828,Mo2C_100_5_Rh_2_O_0_7_25828.graphml,-4.65878481
25829,Mo2C_101_1_Au_0_O_0_3_25829.graphml,-4.38598406
25833,Mo2C_100_5_V_3_O_0_16_25833.graphml,-4.30973619
25834,Mo2C_011_11_Cd_0_O_0_0_25834.graphml,-4.072646700000001
25835,Mo2C_001_5_Ag_1_O_0_0_25835.graphml,-3.48015316
25836,Mo2C_111_4_Co_0_O_0_1_25836.graphml,-2.49850473
25838,Mo2C_001_1_Co_1_O_0_4_25838.graphml,-2.63864358
25839,Mo2C_010_1_Ru_0_O_0_0_25839.graphml,-3.74487386
25840,Mo2C_111_5_Pd_0_O_0_2_25840.graphml,-3.86614279
25841,Mo2C_110_5_Os_0_O_0_2_25841.graphml,-2.30657588
25842,Mo2C_100_3_Au_3_O_0_15_25842.graphml,-1.29810375
25843,Mo2C_101_4_Ru_0_O_0_8_25843.graphml,-3.51241072
25844,Mo2C_100_1_Rh_0_O_0_6_25844.graphml,-3.64095333
25845,Mo2C_100_3_V_2_O_0_4_25845.graphml,-3.74136686
25846,Mo2C_100_4_Cu_1_O_0_5_25846.graphml,-2.45060248
25847,Mo2C_100_2_Tc_0_O_0_1_25847.graphml,-3.32397291
25849,Mo2C_001_5_Ta_0_O_0_6_25849.graphml,-4.15765419
25853,Mo2C_100_4_Pd_1_O_0_6_25853.graphml,-3.42748688
25856,Mo2C_101_7_Co_0_O_0_4_25856.graphml,-3.64749605
25857,Mo2C_011_1_Mn_0_O_0_3_25857.graphml,-3.16886982
25859,Mo2C_100_2_Zn_1_O_0_14_25859.graphml,-4.36828846
25861,Mo2C_110_0_Ru_1_O_0_2_25861.graphml,-4.55413611
25862,Mo2C_101_5_V_0_O_0_10_25862.graphml,-2.47367562
25864,Mo2C_111_8_Pd_0_O_0_5_25864.graphml,-4.64701167
25866,Mo2C_101_7_Os_1_O_0_4_25866.graphml,-3.38575123
25867,Mo2C_111_8_Pt_0_O_0_5_25867.graphml,-4.66981018
25868,Mo2C_100_3_Cr_1_O_0_1_25868.graphml,-2.09663315
25870,Mo2C_101_5_Tc_1_O_0_6_25870.graphml,-1.73215975
25871,Mo2C_101_9_V_0_O_0_5_25871.graphml,-4.48267242
25874,Mo2C_011_7_Ru_0_O_0_0_25874.graphml,-3.10622519
25875,Mo2C_101_0_Mn_1_O_0_9_25875.graphml,-2.31124914
25877,Mo2C_001_1_W_0_O_0_5_25877.graphml,-2.9981946
25878,Mo2C_110_1_Tc_0_O_0_9_25878.graphml,-4.0825104
25880,Mo2C_101_0_Os_0_O_0_3_25880.graphml,-2.35171989
25881,Mo2C_110_1_Cr_1_O_0_1_25881.graphml,-4.44722447
25882,Mo2C_111_5_Pd_0_O_0_3_25882.graphml,-3.49538955
25884,Mo2C_110_2_Rh_1_O_0_6_25884.graphml,-3.21652659
25885,Mo2C_001_2_Cu_1_O_0_1_25885.graphml,-3.82666499
25887,Mo2C_110_0_Zn_0_O_0_5_25887.graphml,-4.66988218
25888,Mo2C_010_1_Ru_0_O_0_9_25888.graphml,-2.15602087
25889,Mo2C_100_2_Au_3_O_0_2_25889.graphml,-3.25732921
25890,Mo2C_110_0_Ir_0_O_0_9_25890.graphml,-3.8922392
25891,Mo2C_110_2_Cd_0_O_0_7_25891.graphml,-2.58900062
25893,Mo2C_101_0_Ta_1_O_0_7_25893.graphml,-3.56104989
25894,Mo2C_100_0_Ru_1_O_0_12_25894.graphml,-3.44652899
25895,Mo2C_100_2_Ag_1_O_0_5_25895.graphml,-4.03625558
25896,Mo2C_010_2_Cu_0_O_0_4_25896.graphml,-3.82623628
25897,Mo2C_110_2_Cr_1_O_0_6_25897.graphml,-3.96460873
25898,Mo2C_011_8_Ni_0_O_0_2_25898.graphml,-3.59925546
25899,Mo2C_100_2_Cr_3_O_0_0_25899.graphml,-3.48287558
25900,Mo2C_110_4_Cu_1_O_0_1_25900.graphml,-3.01672879
25901,Mo2C_110_0_V_0_O_0_0_25901.graphml,-4.89081386
25902,Mo2C_001_5_V_0_O_0_6_25902.graphml,-4.36704521
25903,Mo2C_100_5_Ag_0_O_0_4_25903.graphml,-4.03795276
25904,Mo2C_100_3_Mn_3_O_0_7_25904.graphml,-2.96979142
25905,Mo2C_101_5_Os_0_O_0_9_25905.graphml,-1.45187075
25906,Mo2C_010_0_Pd_0_O_0_4_25906.graphml,-3.902816000000001
25907,Mo2C_111_5_Ti_0_O_0_3_25907.graphml,-4.51648566
25908,Mo2C_111_0_V_0_O_0_3_25908.graphml,-4.27558643
25909,Mo2C_100_5_Cd_2_O_0_11_25909.graphml,-4.84415635
25910,Mo2C_100_0_Cd_0_O_0_19_25910.graphml,-2.18445956
25911,Mo2C_100_0_Ir_3_O_0_13_25911.graphml,-2.52259333
25912,Mo2C_011_5_Au_0_O_0_0_25912.graphml,-4.00667295
25913,Mo2C_110_0_V_1_O_0_7_25913.graphml,-4.53121992
25914,Mo2C_100_2_Rh_3_O_0_15_25914.graphml,-5.18598396
25915,Mo2C_100_5_Os_0_O_0_5_25915.graphml,-4.48214832
25917,Mo2C_111_3_Ir_0_O_0_0_25917.graphml,-1.25154471
25918,Mo2C_101_9_Ti_1_O_0_5_25918.graphml,-3.53714499
25919,Mo2C_100_5_Co_2_O_0_23_25919.graphml,-4.24785219
25920,Mo2C_100_2_Zn_2_O_0_6_25920.graphml,-4.81717179
25921,Mo2C_010_2_Cd_1_O_0_4_25921.graphml,-3.98555278
25922,Mo2C_010_3_Cu_1_O_0_6_25922.graphml,-4.57991833
25923,Mo2C_001_1_Os_1_O_0_0_25923.graphml,-3.64451957
25924,Mo2C_101_7_V_0_O_0_5_25924.graphml,-3.26617197
25925,Mo2C_010_1_Rh_1_O_0_0_25925.graphml,-4.18765163
25929,Mo2C_101_9_Os_1_O_0_6_25929.graphml,-4.05609449
25930,Mo2C_101_5_Ag_0_O_0_3_25930.graphml,-3.83925901
25931,Mo2C_100_5_Au_2_O_0_20_25931.graphml,-3.47805187
25932,Mo2C_110_3_Cu_0_O_0_6_25932.graphml,-2.5769213
25933,Mo2C_010_0_Au_1_O_0_4_25933.graphml,-3.83239652
25935,Mo2C_100_2_Au_2_O_0_17_25935.graphml,-4.75546829
25936,Mo2C_101_3_Co_0_O_0_0_25936.graphml,-4.42643968
25939,Mo2C_010_3_Cu_1_O_0_0_25939.graphml,-4.10114377
25940,Mo2C_100_0_W_1_O_0_10_25940.graphml,-3.36097124
25941,Mo2C_100_3_Pt_2_O_0_10_25941.graphml,-2.72575286
25942,Mo2C_101_5_Cu_1_O_0_0_25942.graphml,-3.53957545
25944,Mo2C_100_0_Re_1_O_0_16_25944.graphml,-2.92326653
25945,Mo2C_100_5_Cr_0_O_0_22_25945.graphml,-5.22936517
25946,Mo2C_110_1_Mn_1_O_0_6_25946.graphml,-4.09334907
25947,Mo2C_100_5_Ni_2_O_0_12_25947.graphml,-5.21250036
25949,Mo2C_100_2_Mn_2_O_0_16_25949.graphml,-3.85838949
25950,Mo2C_101_2_Mn_1_O_0_9_25950.graphml,-3.18781782
25951,Mo2C_011_7_Nb_0_O_0_2_25951.graphml,-4.67243364
25952,Mo2C_010_3_V_0_O_0_4_25952.graphml,-3.91872088
25953,Mo2C_100_3_Nb_2_O_0_2_25953.graphml,-3.88818038
25954,Mo2C_100_2_Os_0_O_0_18_25954.graphml,-3.74712069
25955,Mo2C_100_0_Pt_2_O_0_0_25955.graphml,-3.70835872
25956,Mo2C_101_2_Ir_1_O_0_10_25956.graphml,-3.49714591
25957,Mo2C_100_0_Mn_2_O_0_10_25957.graphml,-2.07956932
25958,Mo2C_101_7_Nb_1_O_0_9_25958.graphml,-3.52371742
25959,Mo2C_010_0_W_0_O_0_9_25959.graphml,-3.1832375
25960,Mo2C_111_8_Mn_0_O_0_3_25960.graphml,-3.80263298
25961,Mo2C_100_0_Ir_1_O_0_8_25961.graphml,-3.37570658
25964,Mo2C_001_4_Au_0_O_0_1_25964.graphml,-3.73246404
25965,Mo2C_010_1_Os_1_O_0_7_25965.graphml,-4.22104494
25966,Mo2C_111_7_Ni_0_O_0_4_25966.graphml,-3.99939192
25968,Mo2C_101_0_W_1_O_0_6_25968.graphml,-3.18909262
25970,Mo2C_100_2_Ir_2_O_0_15_25970.graphml,-3.94145243
25971,Mo2C_100_0_Fe_2_O_0_0_25971.graphml,-3.59567922
25973,Mo2C_101_7_Re_1_O_0_6_25973.graphml,-4.49023906
25974,Mo2C_001_1_Rh_0_O_0_3_25974.graphml,-3.6944569
25975,Mo2C_100_3_Zn_1_O_0_2_25975.graphml,-3.51446617
25976,Mo2C_011_0_Cd_0_O_0_1_25976.graphml,-4.7333405
25977,Mo2C_110_1_Ru_1_O_0_3_25977.graphml,-4.03654494
25978,Mo2C_100_2_Pt_2_O_0_0_25978.graphml,-5.12155071
25981,Mo2C_101_2_Pt_0_O_0_6_25981.graphml,-3.59665897
25982,Mo2C_100_5_Nb_2_O_0_22_25982.graphml,-4.91576941
25983,Mo2C_100_2_Cr_0_O_0_11_25983.graphml,-4.6548379
25987,Mo2C_100_5_Re_3_O_0_22_25987.graphml,-4.66019422
25990,Mo2C_001_3_Ti_0_O_0_0_25990.graphml,-1.46773659
25992,Mo2C_001_5_V_0_O_0_3_25992.graphml,-5.29985073
25993,Mo2C_110_5_Re_0_O_0_8_25993.graphml,-2.55161719
25995,Mo2C_101_4_Rh_0_O_0_0_25995.graphml,-1.73675751
25996,Mo2C_110_3_Ti_1_O_0_1_25996.graphml,-2.14159991
25997,Mo2C_111_9_Ta_0_O_0_3_25997.graphml,-3.29172824
26000,Mo2C_001_1_Cr_0_O_0_7_26000.graphml,-1.74059927
26001,Mo2C_100_0_Pd_0_O_0_16_26001.graphml,-3.43728414
26002,Mo2C_100_2_Ir_2_O_0_7_26002.graphml,-5.17343302
26003,Mo2C_100_5_Ta_1_O_0_12_26003.graphml,-4.50353261
26006,Mo2C_100_5_Cr_2_O_0_14_26006.graphml,-5.17185478
26007,Mo2C_101_7_Zn_0_O_0_6_26007.graphml,-3.78642389
